.201.206.92 - - [04/Nov/2021:21:53:24 +0100] "GET /fr/recherche?q=benyah&limit=10&timestamp=1636059206529&ajaxSearch=1&id_lang=1 HTTP/1.1" 200 1576 "https://controltower.fr/fr/vibes-creator/3048-king-stanley-jah-give-us-the-power.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
176.145.71.169 - - [04/Nov/2021:22:36:06 +0100] "POST /?rand=1636061766407 HTTP/1.1" 200 2135 "https://controltower.fr/fr/scoops-records/3050-vibronics-meets-ashanti-selah-hustle-riddim.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:22:36:06 +0100] "GET /fr/scoops-records/3050-vibronics-meets-ashanti-selah-hustle-riddim.html HTTP/1.1" 200 12737 "https://controltower.fr/fr/scoops-records/3050-vibronics-meets-ashanti-selah-hustle-riddim.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:22:36:09 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=3002&id_product_attribute=3062&_=1636061769263 HTTP/1.1" 200 226 "https://controltower.fr/fr/stepwizer-music/3002-stepwizer-feat-junior-dread-wonderful-feeling.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:22:36:09 +0100] "GET //modules/paypal/express_checkout/ajax.php?get_qty=1&id_product=3002&id_product_attribute=3062&_=1636061769264 HTTP/1.1" 200 226 "https://controltower.fr/fr/stepwizer-music/3002-stepwizer-feat-junior-dread-wonderful-feeling.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:22:36:09 +0100] "POST /?rand=1636061769473 HTTP/1.1" 200 2135 "https://controltower.fr/fr/stepwizer-music/3002-stepwizer-feat-junior-dread-wonderful-feeling.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
176.145.71.169 - - [04/Nov/2021:22:36:09 +0100] "GET /fr/stepwizer-music/3002-stepwizer-feat-junior-dread-wonderful-feeling.html HTTP/1.1" 200 12863 "https://controltower.fr/fr/stepwizer-music/3002-stepwizer-feat-junior-dread-wonderful-feeling.html" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36"
216.244.66.226 - - [04/Nov/2021:22:36:19 +0100] "GET /fr/woodland-records/2109-dub-kazman-take-a-stand-woodland-sound-downfall.html HTTP/1.1" 200 38501 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)"
54.36.148.209 - - [04/Nov/2021:22:36:22 +0100] "GET /5897-cart_default/skarra-mucci-sound-the-alarm.jpg HTTP/1.1" 200 8112 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
176.156.222.110 - - [04/Nov/2021:22:36:29 +0100] "POST /admincontrol/ajax.php?rand=1636061784291 HTTP/1.1" 200 932 "https://controltower.fr/admincontrol/index.php?controller=AdminOrders&id_order=6564&vieworder&token=e792fee3cdafab3e973b81a1e80cd388" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0"
176.156.222.110 - - [04/Nov/2021:22:36:33 +0100] "POST /admincontrol/ajax.php?rand=1636061787915 HTTP/1.1" 200 351 "https://controltower.fr/admincontrol/index.php?controller=AdminOrders&id_order=5614&vieworder&token=e792fee3cdafab3e973b81a1e80cd388" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0"
66.249.66.73 - - [04/Nov/2021:22:36:33 +0100] "GET /fr/operation-records/271-jah-mikes-righteousness.html HTTP/1.1" 200 15253 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.155 - - [04/Nov/2021:22:36:34 +0100] "GET /en/dubquake-records/3015-obf-wild.html HTTP/1.1" 200 15484 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
54.36.149.38 - - [04/Nov/2021:22:36:40 +0100] "GET /fr/sip-a-cup-records/1461-earl-sixteen-gates-of-hell.html HTTP/1.1" 200 15227 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
66.249.66.223 - - [04/Nov/2021:22:36:52 +0100] "GET /fr/ HTTP/1.1" 200 314241 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /themes/theme-HDC/css/autoload/highdpi.css HTTP/1.1" 200 5853 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /themes/theme-HDC/css/autoload/responsive-tables.css HTTP/1.1" 200 6219 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /themes/theme-HDC/css/global.css HTTP/1.1" 200 42084 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /themes/theme-HDC/css/autoload/uniform.default.css HTTP/1.1" 200 2725 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /themes/theme-HDC/css/modules/blockcart/blockcart.css HTTP/1.1" 200 3243 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /js/jquery/plugins/bxslider/jquery.bxslider.css HTTP/1.1" 200 1347 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /themes/theme-HDC/css/modules/blockcategories/blockcategories.css HTTP/1.1" 200 1111 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /themes/theme-HDC/css/modules/blocklanguages/blocklanguages.css HTTP/1.1" 200 970 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /themes/theme-HDC/css/product_list.css HTTP/1.1" 200 2887 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /themes/theme-HDC/css/modules/blocknewproducts/blocknewproducts.css HTTP/1.1" 200 329 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:01 +0100] "GET /themes/theme-HDC/css/modules/blocksearch/blocksearch.css HTTP/1.1" 200 959 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:01 +0100] "GET /js/jquery/plugins/autocomplete/jquery.autocomplete.css HTTP/1.1" 200 778 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:01 +0100] "GET /themes/theme-HDC/css/modules/blocktopmenu/css/blocktopmenu.css HTTP/1.1" 200 462 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:36:59 +0100] "GET /fr/ HTTP/1.1" 200 313317 "-" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:01 +0100] "GET /themes/theme-HDC/css/modules/blocktopmenu/css/superfish-modified.css HTTP/1.1" 200 1811 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:01 +0100] "GET /themes/theme-HDC/css/modules/blockviewed/blockviewed.css HTTP/1.1" 200 482 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:01 +0100] "GET /themes/theme-HDC/css/modules/homefeatured/homefeatured.css HTTP/1.1" 200 325 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:01 +0100] "GET /themes/theme-HDC/css/modules/blockwishlist/blockwishlist.css HTTP/1.1" 200 2307 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:01 +0100] "GET /themes/theme-HDC/css/modules/blockuserinfo/blockuserinfo.css HTTP/1.1" 200 1208 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /modules/productaudioplaylistplugin/views/css/mediaelementplayer/base/mediaelementplayer.css HTTP/1.1" 200 4171 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /modules/productaudioplaylistplugin/views/css/mediaelementplayer/skin/skin-fancy.css HTTP/1.1" 200 1935 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/css/modules/productaudioplaylistplugin/views/css/mediaelementplayer/skin/pro-player-papp.css HTTP/1.1" 200 5738 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /modules/productaudioplaylistplugin/views/css/mediaelementplayer/skin/skin-default-dark.css HTTP/1.1" 200 1918 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /modules/paypal/views/css/paypal.css HTTP/1.1" 200 3667 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /img/control-tower-records-logo-1453128870.jpg HTTP/1.1" 200 29927 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/css/style-hdc.css HTTP/1.1" 200 3152 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/css/fancybox.css HTTP/1.1" 200 1768 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /js/jquery/jquery-1.11.0.min.js HTTP/1.1" 200 33843 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /js/jquery/jquery-migrate-1.2.1.min.js HTTP/1.1" 200 3448 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /js/jquery/plugins/jquery.easing.js HTTP/1.1" 200 1503 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /js/tools.js HTTP/1.1" 200 6642 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/js/global.js HTTP/1.1" 200 4643 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/js/autoload/10-bootstrap.min.js HTTP/1.1" 200 7611 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
176.176.2.71 - - [04/Nov/2021:22:37:02 +0100] "GET / HTTP/1.1" 301 5599 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/images/background-control-tower.png HTTP/1.1" 200 208794 "https://controltower.fr/themes/theme-HDC/css/global.css" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/images/CT-Fond-Mobile.jpeg HTTP/1.1" 200 40411 "https://controltower.fr/themes/theme-HDC/css/style-hdc.css" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/images/bckplus.png HTTP/1.1" 200 468 "https://controltower.fr/themes/theme-HDC/css/style-hdc.css" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/js/autoload/15-jquery.total-storage.min.js HTTP/1.1" 200 1374 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/js/autoload/15-jquery.uniform-modified.js HTTP/1.1" 200 8281 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:02 +0100] "GET /themes/theme-HDC/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 200 57151 "https://controltower.fr/themes/theme-HDC/css/global.css" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:03 +0100] "GET /js/jquery/plugins/jquery.scrollTo.js HTTP/1.1" 200 1688 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:03 +0100] "GET /themes/theme-HDC/js/modules/blockcart/ajax-cart.js HTTP/1.1" 200 8192 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:03 +0100] "GET /js/jquery/plugins/jquery.serialScroll.js HTTP/1.1" 200 1386 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:03 +0100] "GET /themes/theme-HDC/js/tools/treeManagement.js HTTP/1.1" 200 1469 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:03 +0100] "GET /js/jquery/plugins/bxslider/jquery.bxslider.js HTTP/1.1" 200 5548 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:03 +0100] "GET /js/jquery/plugins/autocomplete/jquery.autocomplete.js HTTP/1.1" 200 6845 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /themes/theme-HDC/js/modules/blocksearch/blocksearch.js HTTP/1.1" 200 1836 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /themes/theme-HDC/js/modules/blocktopmenu/js/hoverIntent.js HTTP/1.1" 200 1954 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /themes/theme-HDC/js/modules/blocktopmenu/js/superfish-modified.js HTTP/1.1" 200 2678 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /themes/theme-HDC/js/modules/blocktopmenu/js/blocktopmenu.js HTTP/1.1" 200 1841 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /modules/ganalytics/views/js/GoogleAnalyticActionLib.js HTTP/1.1" 200 1967 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /themes/theme-HDC/js/modules/blockwishlist/js/ajax-wishlist.js HTTP/1.1" 200 3507 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /modules/productaudioplaylistplugin/views/js/mediaelement-and-player2230.js HTTP/1.1" 200 44091 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /modules/productaudioplaylistplugin/views/js/mep-feature-playlist.js HTTP/1.1" 200 2758 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /modules/productaudioplaylistplugin/views/js/playerload.js HTTP/1.1" 200 1277 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /modules/productaudioplaylistplugin/views/js/playersize.js HTTP/1.1" 200 970 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /themes/theme-HDC/js/index.js HTTP/1.1" 200 948 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /themes/theme-HDC/js/jquery.lazy.min.js HTTP/1.1" 200 2716 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:04 +0100] "GET /themes/theme-HDC/js/fancybox.js HTTP/1.1" 200 9028 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:05 +0100] "GET /fr/ HTTP/1.1" 200 307621 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:10 +0100] "GET /7559-home_default/the-wheel-caress.jpg HTTP/1.1" 200 17398 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:10 +0100] "GET /7557-home_default/vin-gordon-music-tree.jpg HTTP/1.1" 200 24517 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:11 +0100] "GET /themes/theme-HDC/images/scrolltopbtn.png HTTP/1.1" 200 1624 "https://controltower.fr/themes/theme-HDC/css/style-hdc.css" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:11 +0100] "GET /7555-home_default/dan-i-locks-meets-ashanti-selah-jah-is-love.jpg HTTP/1.1" 200 14794 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:11 +0100] "GET /7553-home_default/vibronics-meets-ashanti-selah-hustle-riddim.jpg HTTP/1.1" 200 20753 "https://controltower.fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
37.166.230.144 - - [04/Nov/2021:22:37:11 +0100] "GET /img/favicon.ico?1562658293 HTTP/1.1" 200 1189 "https://controltower.fr/fr/" "Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36"
